Limnococcus
Limnococcus 
Limnococcus limneticus  
Limnothrix
Limnothrix 
Lindavia antiqua
Lindavia intermedia
Lobomonas
Lobomonas 
Luticola
Luticola cohnii
Luticola dismutica
Luticola goeppertiana
Luticola heufleriana
Luticola mutica
Luticola mutica var ventricosa
Luticola muticoides
Luticola muticopsis
Luticola nivalis
Luticola saxophila
Luticola stigma
Luticola undulata
Luticola ventricosa
Lyngbya
Lyngbya 
Lyngbya aestuarii
Lyngbya hieronymusii
Lyngbya major
Lyngbya majuscula
Lyngbya martensiana
Lyngbya nigra
Lyngbya stagnina
Mallomonas
Mallomonas 
Mallomonas   
Martyana
Martyana atomus
Martyana martyi
Mastogloia
Mastogloia albertii
Mastogloia calcarea
Mastogloia elliptica
Mastogloia grevillei
Mastogloia pseudosmithii
Mastogloia smithii
Mastogloia smithii var lacustris
Mayamaea
Mayamaea agrestis
Mayamaea atomus
Mayamaea fossalis
Mayamaea fossalis var obsidialis
Mayamaea muraliformis
Mayamaea permitis
Melosira
Melosira 
Melosira undulata
Melosira varians
Meridion
Meridion circulare
Meridion circulare var constrictum
Meridion lineare
Merismopedia
Merismopedia 
Merismopedia convoluta
Merismopedia glauca
Merismopedia punctata
Merismopedia tenuissima
Merismopedia trolleri
Micractinium
Micractinium 
Micractinium pusillum
Microchaete
Microchaete calothrichoides
Microchaete elongata  
Microchaete investiens  
Microchaete tenera
Microcoleus
Microcoleus 
Microcoleus californicus
Microcoleus codii
Microcoleus lacustris
Microcoleus subtorulosus
Microcoleus vaginatus
Microcostatus
Microcostatus krasskei
Microcrocis
Microcrocis 
Microcrocis gigas
Microcrocis irregularis
Microcystis
Microcystis 
Microcystis aeruginosa
Microcystis firma
Microspora
Microspora abbreviata
Microspora amoena
Microspora crassior
Microspora floccosa
Microspora pachyderma
Microspora stagnorum
Microspora tumidula
Microspora wittrockii
Microthamnion
Microthamnion 
Microthamnion kuetzingianum
Mischococcus
Mischococcus 
Mischococcus confervicola
Monomorphina
Monomorphina   
Monomorphina aenigmatica
Monoraphidium
Monoraphidium 
Monoraphidium arcuatum
Monoraphidium contortum
Monoraphidium griffithii
Monoraphidium irregulare
Monoraphidium minutum
Monoraphidium obtusum
Monoraphidium tortile
Monostroma membranaceum
Mougeotia
Mougeotia calcarea
Mougeotia laevis
Mougeotia robusta
Muelleria
Muelleria gibbula
Muelleria terrestris
Muriella
Muriella terrestris
Navicula
Navicula absoluta
Navicula amphiceropsis
Navicula angusta
Navicula antonii
Navicula aquaeductae
Navicula aquaedurae
Navicula arctotenelloides
Navicula arenaria
Navicula arvensis
Navicula associata
Navicula aurora
Navicula bahusiensis
Navicula brasiliana
Navicula canalis
Navicula capitatoradiata
Navicula capitellata
Navicula cari
Navicula caterva
Navicula chiarae
Navicula cincta
Navicula concentrica
Navicula constans var symmetrica
Navicula convexa
Navicula cryptocephala
Navicula cryptocephaloides
Navicula cryptotenella
Navicula cryptotenelloides
Navicula densilineolata
Navicula detenta
Navicula difficillima
Navicula digitoradiata
Navicula duerrenbergiana
Navicula eidrigiana
Navicula elginensis var cuneata
Navicula erifuga
Navicula escambia
Navicula exilis
Navicula expecta
Navicula festiva
Navicula gerloffii
Navicula germainii
Navicula germanopolonica
Navicula globulifera
Navicula goersii
Navicula gottlandica
Navicula graciloides
Navicula gregalis
Navicula gregaria
Navicula harderi
Navicula hasta
Navicula hintzii
Navicula hodgeana
Navicula incertata
Navicula ingenua
Navicula kotschyi
Navicula lanceolata
Navicula laterostrata
Navicula leptostriata
Navicula libonensis
Navicula limata
Navicula longa
Navicula longicephala
Navicula lundii
Navicula margalithii
Navicula medioconvexa
Navicula menisculus
Navicula meniscus
Navicula microcari
Navicula microdigitoradiata
Navicula modica
Navicula moskalii
Navicula normaloides
Navicula notha
Navicula novaesiberica
Navicula oblonga
Navicula obsoleta
Navicula occulta
Navicula oppugnata
Navicula parabilis
Navicula peregrina
Navicula perminuta
Navicula phyllepta
Navicula phylleptosoma
Navicula porifera var opportuna
Navicula praeterita
Navicula pseudoarvensis
Navicula pseudolanceolata
Navicula pseudotenelloides
Navicula pseudoventralis
Navicula radiosa
Navicula radiosa var tenella
Navicula radiosafallax
Navicula recens
Navicula reichardtiana
Navicula reinhardtii
Navicula rhynchocephala
Navicula rhynchotella
Navicula ricardae
Navicula riediana
Navicula rostellata
Navicula rotunda
Navicula ruttneri var chilensis
Navicula salinarum
Navicula salinicola
Navicula sanctaecrucis
Navicula schadei
Navicula schmassmanni
Navicula schroeteri
Navicula schweigeri
Navicula seibigiana
Navicula sovereignii
Navicula stankovici
Navicula striolata
Navicula subinflatoides
Navicula submuralis
Navicula subrhynchocephala
Navicula subrostellata
Navicula subrotundata
Navicula supergregaria
Navicula symmetrica
Navicula tenelloides
Navicula tenuipunctata
Navicula tridentula
Navicula trilatera
Navicula tripunctata
Navicula triundulata
Navicula trivialis
Navicula upsaliensis
Navicula vandamii
Navicula vandamii var mertensiae
Navicula veneta
Navicula ventralis
Navicula vilaplanii
Navicula viridula
Navicula viridula var linearis
Navicula viridulacalcis
Navicula viridulacalcis subsp viridulacalcis
Navicula vitabunda
Navicula vulpina
Navicula walkeri
Navicula weberi
Navicula wiesneri
Navicula wildii
Naviculaceae
Naviculalendicula
Naviculales
Neidiopsis
Neidiopsis 
Neidiopsis levanderi
Neidium
Neidium affine
Neidium affine var longiceps
Neidium alpinum
Neidium ampliatum
Neidium apiculatum var constrictum
Neidium binodeforme
Neidium binodis
Neidium bisulcatum
Neidium dubium
Neidium hercynicum
Neidium iridis
Neidium productum
Neidium septentrionalis
Neidium stoermeri
Neidium tenuissimum
Nephrocytium
Nephrocytium 
Nephrocytium agardhianum
Nephrocytium limneticum
Netrium
Netrium 
Netrium digitus
Nitella
Nitella 
Nitella   
Nitella tenuissima
Nitzschia
Nitzschia acicularioides
Nitzschia acicularis
Nitzschia acidoclinata
Nitzschia aequorea
Nitzschia agnita
Nitzschia alpina
Nitzschia alpinobacillum
Nitzschia amphibia
Nitzschia amphibioides
Nitzschia amplectens
Nitzschia angustata
Nitzschia angustatula
Nitzschia archibaldii
Nitzschia aurariae
Nitzschia austriaca
Nitzschia bacilliformis
Nitzschia bacillum
Nitzschia balcanica
Nitzschia behrei
Nitzschia bita
Nitzschia bremensis
Nitzschia brevissima
Nitzschia brunoi
Nitzschia bryophila
Nitzschia bulnheimiana
Nitzschia calica
Nitzschia capitellata
Nitzschia clausii
Nitzschia closterium
Nitzschia columbiana
Nitzschia communis
Nitzschia commutata
Nitzschia commutatoides
Nitzschia compressa var elongata
Nitzschia compressa var vexans
Nitzschia desertorum
Nitzschia dissipata
Nitzschia dissipata var media
Nitzschia dubia
Nitzschia elegantula
Nitzschia epithemoides
Nitzschia exilis
Nitzschia fasciculata
Nitzschia filiformis
Nitzschia filiformis var conferta
Nitzschia flexa
Nitzschia flexoides
Nitzschia fonticola
Nitzschia fonticoloides
Nitzschia fossilis
Nitzschia frequens
Nitzschia frustulum
Nitzschia fruticosa
Nitzschia gessneri
Nitzschia graciliformis
Nitzschia gracilis
Nitzschia hantzschiana
Nitzschia heufleriana
Nitzschia homburgiensis
Nitzschia hybrida
Nitzschia ignorata
Nitzschia incognita
Nitzschia inconspicua
Nitzschia innominata
Nitzschia intermedia
Nitzschia kotschii
Nitzschia lacunarum
Nitzschia lacuum
Nitzschia laevis
Nitzschia lanceolata
Nitzschia leistikowii
Nitzschia liebethruthii
Nitzschia linearis
Nitzschia linearis var tenuis
Nitzschia littorea
Nitzschia lorenziana
Nitzschia microcephala
Nitzschia minuta
Nitzschia modesta
Nitzschia nana
Nitzschia navicularis
Nitzschia normanii
Nitzschia obtusa
Nitzschia oregona
Nitzschia ovalis
Nitzschia palea
Nitzschia palea var debilis
Nitzschia palea var tenuirostris
Nitzschia paleacea
Nitzschia paleaeformis
Nitzschia panduriformis var continua
Nitzschia parvula
Nitzschia pellucida
Nitzschia perminuta
Nitzschia perpusilla
Nitzschia perspicua
Nitzschia prolongata var hoehnkii
Nitzschia pseudofonticola
Nitzschia pumila
Nitzschia pura
Nitzschia pusilla
Nitzschia radicula
Nitzschia recta
Nitzschia reversa
Nitzschia romana
Nitzschia rosenstockii
Nitzschia rostellata
Nitzschia scalpelliformis
Nitzschia sigma
Nitzschia sigmoidea
Nitzschia siliqua
Nitzschia sinuata
Nitzschia sinuata var delognei
Nitzschia sinuata var tabellaria
Nitzschia sociabilis
Nitzschia solita
Nitzschia subacicularis
Nitzschia subcohaerens var scotica
Nitzschia sublinearis
Nitzschia subtilis
Nitzschia supralitorea
Nitzschia tenuirostris
Nitzschia terrestris
Nitzschia tropica
Nitzschia tryblionella
Nitzschia tubicola
Nitzschia umbonata
Nitzschia valdecostata
Nitzschia valdestriata
Nitzschia vermicularis
Nitzschia virgata
Nitzschia vitrea
Nitzschia vitrea var salinarum
Nitzschia volcanica
Nitzschia wuellerstorffii
Nodularia
Nodularia harveyana
Nodularia harveyana varhaerocarpa
Nodulariaumigena
Nostoc
Nostoc   
Nostoc caeruleum var planctonicum
Nostoc carneum
Nostoc commune
Nostoc ellipsosporum
Nostoc linckia
Nostoc microscopicum
Nostoc minutum
Nostoc muscorum
Nostoc paludosum
Nostoc parmelioides
Nostoc pruniforme
Nostoc punctiforme
Nostoc spongiaeforme
Nostoc verrucosum
Nostocaceae
Nostochaericum
Nostochopsis
Nostochopsis 
Nostochopsis lobatus
Nostocongiaeforme
Nupela
Nupela carolina
Nupela elegantula
Nupela fennica
Nupela impexiformis
Nupela lapidosa
Nupela neglecta
Nupela silvahercynia
Nupela subrostrata
Nupela wellneri
Oedogonium
Oedogonium   
Oedogonium borisianum
Oedogonium capillare
Oedogonium capilliforme
Oedogonium costatum
Oedogonium crassum
Oedogonium curtum
Oedogonium curvum
Oedogonium echinospermum
Oedogonium gracilius
Oedogonium multisporum
Oedogonium platygynum
Oedogonium princeps
Oedogonium punctatostriatum
Oedogonium richterianum
Oedogonium rugulosum
Oedogonium stellatum
Oedogonium vaucherii
Oedogonium westii
Onychonema
Onychonema 
Onychonema filiforme
Oocardium
Oocardium 
Oocardium stratum
Oocystis
Oocystis apiculata
Oocystis borgei
Oocystis elliptica
Oocystis lacustris
Oocystis naegelii
Oocystis natans
Oocystis parva
Oocystis pusilla
Oocystis solitaria
Oocystis submarina
Opephora
Opephora americana
Opephora marina
Opephora olsenii
Opephora pacifica
Ophiocytium
Ophiocytium 
Ophiocytium arbusculum
Ophiocytium cochleare
Ophiocytium majus
Ophiocytium parvulum
Orthoseira
Orthoseira roeseana
Oscillatoria
Oscillatoria 
Oscillatoria amoena
Oscillatoria anguina
Oscillatoria jenensis
Oscillatoria limosa
Oscillatoria nigro-viridis
Oscillatoria princeps
Oscillatoria tenuis
Oscillatoria ucrainica
Oscillatoriales
Palmella
Palmella 
Palmellopsis
Palmellopsis 
Palmellopsis gelatinosa
Pandorina
Pandorina morum
Paralemanea
Paralemanea catenata
Paralemanea mexicana
Parlibellus
Parlibellus protracta
Parlibellus protractoides
Paulschulzia
Paulschulzia 
Paulschulzia pseudovolvox
Paulschulzia tenera
Pectodictyon
Pectodictyon 
Pectodictyon cubicum
Pediastrum
Pediastrum 
pediastrum boryanum
Pediastrum boryanum var cornutum
Pediastrum boryanum var longicorne
Pediastrum cornutum
Pediastrum duplex
Pediastrum duplex var rugulosum
Pediastrum duplex var subgranulatum
Pediastrum integrum
Pediastrum obtusum
Pediastrum simplex
Pennales
Peridiniaceae
Peridiniaceae   
Peridinium
Peridinium 
Phacus
Phacus 
Phacus acuminatus
Phacus caudatus
Phacus circulatus
Phacus circumflexus
Phacus longicauda
Phacus orbicularis
Phacus pleuronectes
Phacus stokesii
Phacus triqueter
Phaeogloea
Phaeogloea 
Phaeogloea mucosa
Phaeoschizochlamys mucosa
Phaeothamnion
Phaeothamnion 
Phaeothamniophyceae
Phaeothamniophyceae   
Phormidiaceae
Phormidium
Phormidium   
Phormidium ambiguum
Phormidium articulatum
Phormidium autumnale
Phormidium breve
Phormidium bulgaricum
Phormidium chalybeum
Phormidium cortianum
Phormidium formosum
Phormidium granulatum
Phormidium incrustatum
Phormidium inundatum
Phormidium irriguum
Phormidium jenkelianum
Phormidium limosum
Phormidium lucidum
Phormidium nigroviride  
Phormidium nigrum
Phormidium retzii
Phormidium setchellianum
Phormidium subfuscum
Phormidium terebriforme
Phormidium tergestinum
Phormidium uncinatum
Phormidium versicolor
Pinnularia
Pinnularia acrosphaeria
Pinnularia acutobrebissonii
Pinnularia aestuarii
Pinnularia appendiculata
Pinnularia biceps
Pinnularia borealis
Pinnularia borealis var rectangularis
Pinnularia brandelii
Pinnularia brevicostata
Pinnularia divergens
Pinnularia divergens var media
Pinnularia divergentissima
Pinnularia erraticofossilis
Pinnularia gibba
Pinnularia gibba var linearis
Pinnularia gibba var mesogongyla
Pinnularia graciloides var triundulata
Pinnularia hemiptera
Pinnularia ignobilis
Pinnularia interrupta
Pinnularia lagerstedtii
Pinnularia lata
Pinnularia legumen
Pinnularia lundii
Pinnularia maior
Pinnularia mesogongyla
Pinnularia mesolepta
Pinnularia microstauron
Pinnularia nobilis
Pinnularia nodosa
Pinnularia obscura
Pinnularia platycephala
Pinnularia pogoii
Pinnularia pulchra
Pinnularia similis
Pinnularia stomatophora
Pinnularia streptoraphe
Pinnularia subcapitata
Pinnularia subgibba var undulata
Pinnularia subrostrata
Pinnularia substomatophora
Pinnularia viridiformis
Pinnularia viridis
Pithophora
Pithophora 
Pithophora oedogonia
Pithophora roettleri
Placoneis
Placoneis abiskoensis
Placoneis clementioides
Placoneis clementis
Placoneis elginensis
Placoneis elginensis var cuneata
Placoneis gastrum
Placoneis hambergii
Placoneis neglecta
Placoneis paraelginensis
Placoneis placentula
Placoneis porifera
Placoneis pseudanglica
Placoneis subplacentula
Placoneis symmetrica
Placoneis undulata
Plagiotropis
Plagiotropis arizonica
Plagiotropis lepidoptera
Plagiotropis lepidoptera var proboscidea
Planktolyngbya
Planktolyngbya 
Planktolyngbya limnetica
Planktothrix
Planktothrix 
Planktothrix agardhii
Planotaenium
Planotaenium 
Planotaenium interruptum
Planothidium
Planothidium abbreviatum
Planothidium apiculatum
Planothidium biporomum
Planothidium calcar
Planothidium daui
Planothidium delicatulum
Planothidium dubium
Planothidium engelbrechtii
Planothidium frequentissimum
Planothidium granum
Planothidium haukianum
Planothidium haynaldii
Planothidium holstii
Planothidium lanceolatoide
Planothidium lanceolatum
Planothidium lanceolatum var omissum
Planothidium minutissimum
Planothidium oestrupii
Planothidium peragallii
Planothidium pericavum
Planothidium pungens
Planothidium robustum
Planothidium rostratum
Planothidium stewartii
Platessa
Platessa bahlsii
Platessa conspicua
Platessa hustedtii
Platessa kingstonii
Platessa rupestris
Pleurocapsa
Pleurocapsa minor
Pleurocladia
Pleurocladia 
Pleurocladia lacustris
Pleurosigma
Pleurosigma angulatum
Pleurosigma delicatulum
Pleurosigma elongatum
Pleurosigma salinarum
Pleurosira
Pleurosira laevis
Pleurotaenium
Pleurotaenium 
Pleurotaenium ehrenbergii
Pleurotaenium trabecula
Polylepidomonas
Polylepidomonas 
Prasiola
Prasiola 
Prasiola mexicana
Prestauroneis
Prestauroneis 
Prestauroneis integra
Proschkinia
Proschkinia 
Proschkinia bulnheimii
Protoderma
Protoderma viride
Psammodictyon
Psammodictyon constrictum
Psammothidium
Psammothidium abundans
Psammothidium bioretii
Psammothidium chlidanos
Psammothidium curtissimum
Psammothidium daonense
Psammothidium didymum
Psammothidium helveticum
Psammothidium lacus-vulcani
Psammothidium lauenburgianum
Psammothidium levanderi
Psammothidium marginulatum
Psammothidium rechtensis
Psammothidium rosenstockii
Psammothidium rossii
Psammothidium sacculum
Psammothidium scoticum
Psammothidium semiapertum
Psammothidium subatomoides
Pseudanabaena
Pseudanabaena 
Pseudanabaena   
Pseudanabaena catenata
Pseudanabaena mucicola
Pseudanabaena mucicola  
Pseudoanabaena
Pseudoanabaena mucicola
Pseudocharaciopsis
Pseudocharaciopsis minuta
Pseudostaurosira
Pseudostaurosira brevistriata
Pseudostaurosira elliptica
Pseudostaurosira microstriata
Pseudostaurosira neoelliptica
Pseudostaurosira parasitica
Pseudostaurosira parasitica var subconstricta
Pseudostaurosira pseudoconstruens
Pseudostaurosira robusta
Pseudostaurosira subsalina
Pseudostaurosira trainorii
Pseudostaurosiropsis
Pseudostaurosiropsis connecticutensis
Pteromonas
Pteromonas 
Pteromonas   
Pteromonas aequiciliata
Punctastriata
Punctastriata 
Punctastriata mimetica
Puncticulata bodanica
Puncticulata comta
Puncticulata radiosa
Quadrigula
Quadrigula 
Quadrigula closterioides
Radiococcus
Radiococcus 
Radiococcus planktonicus
Radiofilum
Radiofilum conjunctivum
Reimeria
Reimeria sinuata
Reimeria uniseriata
Rhabdoderma
Rhabdoderma vermiculare
Rhabdogloea
Rhabdogloea 
Rhabdogloea linearis
Rhizoclonium
Rhizoclonium crassipellitum
Rhizoclonium hieroglyphicum
Rhodomonas
Rhodomonas 
Rhodostichus
Rhodostichus 
Rhodostichus expansus
Rhoicosphenia
Rhoicosphenia abbreviata
Rhoicosphenia californica
Rhoicosphenia lowei
Rhoicosphenia stoermeri
Rhopalodia
Rhopalodia acuminata
Rhopalodia brebissonii
Rhopalodia constricta
Rhopalodia gibba
Rhopalodia gibba var minuta
Rhopalodia gibba var parallela
Rhopalodia gibba var ventricosa
Rhopalodia gibberula
Rhopalodia musculus
Rhopalodia operculata
Rhopalodia rupestris
Rhopalodiaceae
Rivularia
Rivularia 
Rivularia   
Rivularia aquatica
Rivularia atra
Rivularia biasolettiana
Rivularia globiceps
Rivularia haematites
Rivularia manginii  
Rivularia minutula
Rivularia polyotis
Rivulariaceae
Rossithidium
Rossithidium anastasiae
Rossithidium duthiei
Rossithidium linearis
Rossithidium nodosum
Rossithidium petersennii
Rossithidium pusillum
Roya
Roya 
Roya cambrica
Scenedesmus
Scenedesmus abundans
Scenedesmus aculeolatus
Scenedesmus acuminatus
Scenedesmus acutiformis
Scenedesmus apiculatus
Scenedesmus arcuatus
Scenedesmus arcuatus var platydisca
Scenedesmus armatus
Scenedesmus armatus var bicaudatus
Scenedesmus arthrodesmiformis
Scenedesmus balatonicus
Scenedesmus bicaudatus
Scenedesmus brasiliensis
Scenedesmus brevispina
Scenedesmus caudato-aculeolatus
Scenedesmus circumfusus
Scenedesmus circumfusus var bicaudatus
Scenedesmus communis
Scenedesmus costatus
Scenedesmus denticulatus
Scenedesmus dimorphus
Scenedesmus disciformis
Scenedesmus dispar
Scenedesmus ellipticus
Scenedesmus flavescens
Scenedesmus granulatus
Scenedesmus hystrix
Scenedesmus intermedius
Scenedesmus intermedius var acutispinus
Scenedesmus intermedius var balatonicus
Scenedesmus kissii
Scenedesmus komarekii
Scenedesmus longus
Scenedesmus magnus
Scenedesmus microspina
Scenedesmus obliquus
Scenedesmus obtusus
Scenedesmus opoliensis
Scenedesmus opoliensis var carinatus
Scenedesmus opoliensis var mononensis
Scenedesmus pannonicus
Scenedesmus protuberans
Scenedesmus raciborskii
Scenedesmus semipulcher
Scenedesmus serratus
Scenedesmus smithii
Scenedesmus subspicatus
Schizochlamys
Schizochlamys 
Schizochlamys gelatinosa
Schizothrix
Schizothrix arenaria
Schizothrix facilis  
Schizothrix fragilis
Schizothrix lacustris
Scytonema
Scytonema bohneri
Scytonema crispum
Scytonema mirabile  
Selenastrum
Selenastrum 
Selenastrum gracile
Sellaphora
Sellaphora alastos
Sellaphora americana
Sellaphora atomoides
Sellaphora bacilloides
Sellaphora bacillum
Sellaphora crassulexigua
Sellaphora disjuncta
Sellaphora hustedtii
Sellaphora joubaudii
Sellaphora laevissima
Sellaphora minima
Sellaphora mutata
Sellaphora nigri
Sellaphora nyassensis
Sellaphora pseudopupula
Sellaphora pupula
Sellaphora rectangularis
Sellaphora saugerresii
Sellaphora seminulum
Sellaphora stroemii
Sellaphora utermoehlii
Seminavis
Seminavis pusilla
Seminavis strigosa
Sheathia
Sheathia arcuata
Sheathia involuta
Simonsenia
Simonsenia delognei
Siphononema
Siphononema polonicum
Sirodotia
Sirodotia huillensis
Skeletonema potamos
Snowella
Snowella 
Snowella septentrionalis
Sorastrum
Sorastrum 
Sorastruminulosum
Sphaerobotrys
Sphaerobotrys fluviatilis
Sphaerocystis
Sphaerocystis planctonica
Sphaerocystis schroeteri
Sphaeroplea
Sphaeroplea annulina
Spirogyra
Spirogyra   
Spirogyra australica
Spirogyra bellis
Spirogyra borgeana
Spirogyra catenaeformis
Spirogyra colligata
Spirogyra daedaleoides
Spirogyra ellipsospora
Spirogyra fluviatilis
Spirogyra grevilleana
Spirogyra juliana  
Spirogyra kuusamoensis
Spirogyra longata
Spirogyra lutetiana
Spirogyra majuscula
Spirogyra maxima
Spirogyra notabilis
Spirogyra parvula
Spirogyra protecta
Spirogyra scrobiculata
Spirogyra setiformis
Spirogyra teodoresci
Spirogyra varians
Spirogyra weberi
Spirogyrareeiana
Spirotaenia
Spirotaenia 
Spirotaenia condensata
Spirulina
Spirulina   
Spirulina adriatica
Spirulina corakiana
Spirulina major
Spirulina subtilissima
Spirulina tenerrima
Spondylosium
Spondylosium   
Sporotetras
Staurastrum
Staurastrum   
Staurastrum alternans
Staurastrum anaticum
Staurastrum avicula
Staurastrum bieneanum
Staurastrum brebissonii
Staurastrum cingulum
Staurastrum dejectum
Staurastrum dilatatum  
Staurastrum furcigerum  
Staurastrum lapponicum
Staurastrum muticum
Staurastrum orbiculare
Staurastrum orbiculare var minor
Staurastrum orbiculare var ralfsii
Staurastrum proboscideum
Staurastrum punctulatum
Staurastrum punctulatum var subproductum
Staurastrum schimidlei var americanum
Stauridium
Stauridium tetras
Staurodesmus
Staurodesmus   
Staurodesmus dejectus
Staurodesmus dejectus var apiculatus
Staurodesmus extensus
Staurodesmus megacanthus  
Stauroforma
Stauroforma atomus
Stauroforma exiguiformis
Stauroneis
Stauroneis anceps
Stauroneis gracilis
Stauroneis kootenai
Stauroneis kriegeri
Stauroneis legumen
Stauroneis lundii
Stauroneis neohyalina
Stauroneis obtusa
Stauroneis phoenicenteron
Stauroneis pikuni
Stauroneis producta
Stauroneis reichardtii
Stauroneis separanda
Stauroneis smithii
Stauroneis sonyae
Stauroneis tackei
Stauroneis thermicola
Stauroneis undata
Stauroneis wislouchii
Staurosira
Staurosira bidens
Staurosira construens
Staurosira construens var binodis
Staurosira construens var exigua
Staurosira construens var pumila
Staurosira construens var venter
Staurosira incerta
Staurosira punctiformis
Staurosirella
Staurosirella berolinensis
Staurosirella confusa
Staurosirella lapponica
Staurosirella leptostauron
Staurosirella leptostauron var dubia
Staurosirella martyi
Staurosirella oldenburgiana
Staurosirella pinnata
Staurosirella pinnata var intercedens
Staurosirella pinnata var lancettula
Staurosirella rhomboides
Stenopterobia
Stenopterobia curvula
Stenopterobia delicatissima
Stephanodiscus
Stephanodiscus alpinus
Stephanodiscus excentricus
Stephanodiscus hantzschii
Stephanodiscus medius
Stephanodiscus minutulus
Stephanodiscus niagarae
Stephanodiscus parvus
Stigeoclonium
Stigeoclonium amoenum
Stigeoclonium basal
Stigeoclonium lubricum
Stigeoclonium nanum
Stigeoclonium subsecundum
Stigeoclonium tenue
Stigonema
Stigonema mamillosum
Stipitococcus
Streptophyta
Strombomonas
Strombomonas acuminata
Stylochrysalis
Stylococcaceae
Stylococcus
Surirella
Surirella amphioxys
Surirella angusta
Surirella bifrons
Surirella biseriata
Surirella bohemica
Surirella brebissonii
Surirella brebissonii var kuetzingii
Surirella brebissonii var punctata
Surirella brightwellii
Surirella elegans
Surirella gracilis
Surirella helvetica
Surirella iowensis
Surirella linearis
Surirella linearis var constricta
Surirella minuta
Surirella ovalis
Surirella ovata
Surirella robusta
Surirella stalagma
Surirella striatula
Surirella suecica
Surirella tenera
Surirellaceae
Surirellairalis
Surirellalendida
Symploca
Symploca dubia
Symploca elegans
Symplocastrum
Synechococcus
Synechococcus ambiguus
Synechococcus mundulus
Synechococcus nidulans
Synedra
Synedra acus
Synedra cyclopum
Synedra delicatissima
Synedra gaillonii
Synedra goulardi
Synedra mazamaensis
Synedra rumpens
Synedra socia
Synedra tenera
Synedra ulna
Synedra ulna var amphirhynchus
Synedra ulna var constricta
Synedra ulna var oxyrhynchus
Synura
Synura curtispina
Tabellaria
Tabellaria fenestrata
Tabellaria flocculosa
Tabellaria ventricosa
Tabularia
Tabularia fasciculata
Tabularia investiens
Tabularia tabulata
Teilingia
Teilingia 
Teilingia granulata
Terpsinoe
Terpsinoe americana
Terpsinoe musica
Terpsinoë musica
Tetrachrysis
Tetrachrysis dendroides
Tetraedron
Tetraedron caudatum
Tetraedron incus
Tetraedron minimum
Tetraselmis
Tetraspora
Tetraspora gelatinosa
Tetraspora lubrica
Tetrasporaceae
Tetrasporales
Tetrasporidium
Tetrasporidium javanicum
Tetrasporopsis
Tetrasporopsis 
Tetrasporopsis fuscescens  
Tetrastrum
Tetrastrum komarekii
Tetrastrum staurogeniiforme
Tetrastrum triangulare
Thalassionema
Thalassionema nitzschioides
Thalassiosira
Thalassiosira bramaputrae
Thalassiosira lacustris
Thalassiosira levanderi
Thalassiosira pseudonana
Thalassiosira visurgis
Thalassiosira weissflogii
Tolypothrix
Tolypothrix distorta
Tolypothrix distorta var penicillata
Tolypothrix lanata
Tolypothrix penicillata
Tolypothrix tenuis
Trachelomonas
Trachelomonas abrupta
Trachelomonas abrupta var minor
Trachelomonas bacillifera
Trachelomonas cervicula
Trachelomonas cylindrica
Trachelomonas globularis
Trachelomonas hispida
Trachelomonas hispida var coronata
Trachelomonas hispida var crenulatocollis
Trachelomonas intermedia
Trachelomonas oblonga
Trachelomonas rugulosa
Trachelomonas stokesii
Trachelomonas verrucosa var granulosa
Trachelomonas verrucosa var irregularis
Trachelomonas volvocina
Trachelomonas volvocina var punctata
Trachelomonas volvocinopsis
Trebouxia
Tribonema
Tribonema affine
Tribonema angustissimum
Tribonema delicatissimum
Tribonema elegans
Tribonema microchloron
Tribonema minus
Tribonema monochloron
Tribonema utriculosum
Tribonema viride
Trichormus
Trichormus fertilissimus
Trichormus variabilis
Trochiscia
Trochiscia reticularis  
Tryblionella
Tryblionella acuminata
Tryblionella angustata
Tryblionella apiculata
Tryblionella calida
Tryblionella compressa
Tryblionella compressa var elongata
Tryblionella constricta
Tryblionella debilis
Tryblionella gracilis
Tryblionella granulata
Tryblionella hungarica
Tryblionella levidensis
Tryblionella littoralis
Tryblionella navicularis
Tryblionella salinarum
Tryblionella scalaris
Tryblionella victoriae
Tychonema
Tychonema   
Tychonema bornetii
Tychonema sequanum
Tychonema ucrainica
Ulnaria
Ulnaria delicatissima var angustissima
Ulnaria ungeriana
Ulothrix
Ulothrix aequalis
Ulothrix tenerrima
Ulothrix tenuissima
Ulothrix zonata
Ulva
Ulva flexuosa
Uronema
Uronema confervicola
Uronema elongatum
Vaucheria
Vaucheria dillwynii
Vaucheria fontinalis
Vaucheria frigida
Vaucheria gardneri
Vaucheria geminata
Vaucheria pachyderma
Vaucheria prona
Vaucheria racemosa
Vaucheria sessilis
Vaucheria taylorii
Vaucheria terrestris
Vaucheria undulata
Woronichinia
Woronichinia elorantae
Woronichinia naegeliana
Xanthidium
Xanthonema
Xanthonema exile
Xanthophyceae
Xenococcus
Xenococcus gracilis
Xenococcus minimus
Xenotholos
Xenotholos kerneri
Xenotholos kerneri  
Zygnema
Zygnema   
Zygnema aplanosporum
Zygnema argillarii
Zygnema californicum
Zygnema carinthiacum
Zygnema cylindricum
Zygnema giganteum
Zygnema irregulare
Zygnema stellinum
Zygnema sterile
Zygnema subcylindricum
Zygnematophyceae
Zygnemopsis
Zygnemopsis   
